peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
74.54,1.69,V,59,0,0,8,2,1,0,N,0,1,0
50.8,1.68,M,56,140,3,0,2,4,0,N,2,2,1
74.83,1.69,M,35,0,4,4,0,0,0,N,0,1,1
65.22,1.54,M,37,0,0,1,23,11,0,N,2,4,4
96.45,1.83,V,79,0,0,0,3,3,0,N,0,0,1
46.08,1.6,M,50,40,0,0,24,20,0,N,2,4,4
80.21,1.73,V,51,0,0,7,1,0,0,N,1,3,2
99.64,1.86,V,55,0,0,0,0,0,0,N,1,2,3
79.62,1.75,V,18,0,0,1,0,0,0,N,2,4,4
81.29,1.71,V,20,0,3,0,7,0,0,N,1,3,1
84.39,1.7,V,51,0,0,3,0,0,0,N,2,2,2
48.41,1.64,M,36,90,4,1,6,5,0,N,1,3,3
93.06,1.7,V,44,0,17,0,0,1,0,N,3,4,3
72.7,1.6,M,58,0,8,0,8,7,3,N,0,1,1
53.87,1.73,V,37,10,0,2,0,3,0,N,1,2,2
69.02,1.62,M,53,0,0,0,8,2,0,S,1,3,2
79.38,1.8,V,29,0,1,10,13,0,0,N,0,0,1
85.54,1.7,V,18,0,0,2,0,9,0,N,1,2,1
76.99,1.61,M,40,0,1,0,14,7,0,N,1,1,0
88.43,1.79,V,55,0,18,2,21,5,0,S,2,4,4
46.66,1.61,M,25,130,1,7,0,0,0,N,1,0,1
55.12,1.75,V,28,50,3,4,0,3,0,N,2,4,2
62.41,1.58,M,41,0,0,2,11,0,0,N,0,1,3
95.72,1.76,V,41,0,8,0,8,8,0,N,1,3,3
57.03,1.78,V,46,60,13,0,0,0,0,N,1,3,3
50.8,1.68,M,44,30,4,0,0,5,0,N,0,0,0
87.5,1.74,V,18,0,9,0,0,0,1,N,2,2,2
80.51,1.73,V,20,0,0,0,20,8,0,N,3,4,4
49,1.65,M,27,150,0,5,0,0,0,N,1,3,4
50.8,1.68,V,53,60,2,0,0,0,0,N,0,2,3
57.67,1.79,M,43,20,9,4,19,6,0,N,2,2,2
49.6,1.66,M,30,40,2,7,3,0,0,N,2,3,1
81.16,1.67,M,39,0,0,0,12,12,0,N,2,2,3
67.98,1.69,V,18,0,0,0,13,0,0,N,2,2,2
91.88,1.73,V,42,0,10,1,8,7,0,N,1,1,2
44.37,1.57,M,29,20,0,1,1,0,0,N,0,2,3
101.09,1.8,V,56,0,9,0,0,9,1,N,0,1,2
57.03,1.78,V,18,80,0,3,14,3,0,N,2,2,4
69.27,1.59,M,58,0,2,1,0,3,0,N,0,1,3
52.63,1.71,M,44,60,0,0,0,4,0,N,1,4,4
57.67,1.79,V,35,60,2,0,15,4,0,N,1,3,4
89.42,1.75,V,50,0,5,2,1,0,0,N,1,0,0
74.74,1.67,M,45,0,0,0,7,7,8,N,1,3,3
95.17,1.73,V,53,0,2,0,10,16,0,N,2,4,4
72.25,1.68,V,38,0,0,5,5,0,0,N,2,4,3
44.94,1.58,M,54,50,19,4,5,1,7,S,1,2,2
104.77,1.79,V,31,0,16,0,8,11,0,S,1,1,0
65.22,1.59,M,21,0,0,3,21,9,0,N,2,2,3
67.24,1.66,M,43,0,0,7,6,3,4,N,1,2,2
67.97,1.62,M,33,0,0,0,13,0,0,N,0,0,0
91.88,1.78,V,37,0,2,2,4,3,2,S,1,2,1
97.33,1.72,V,36,0,22,6,0,7,0,N,2,2,0
67.18,1.62,M,18,0,5,2,10,5,0,N,0,0,0
74.26,1.69,M,37,0,0,5,3,0,0,S,2,3,3
49.6,1.66,M,48,20,2,0,6,7,0,N,1,4,4
53.25,1.72,V,53,80,4,2,7,6,1,N,1,2,3
78.83,1.69,M,18,0,0,3,0,0,0,N,0,0,2
67.17,1.56,M,46,0,0,0,6,0,0,N,0,1,0
73.1,1.61,M,48,0,0,0,10,6,0,N,1,0,1
71.09,1.66,M,42,0,7,1,16,5,0,S,1,2,2
103.52,1.81,V,53,0,0,0,0,11,0,N,2,3,3
52.02,1.7,M,39,20,0,0,10,2,0,N,4,4,4
80.5,1.63,M,42,0,1,2,5,3,0,N,1,1,1
49.6,1.66,M,21,140,7,1,1,0,0,N,1,1,2
96.64,1.78,V,52,0,0,0,30,16,0,N,2,4,3
92.62,1.76,V,46,0,0,1,0,5,0,N,1,2,0
75.69,1.69,M,56,0,21,0,21,3,0,N,0,0,1
91.79,1.77,V,49,0,9,4,11,5,0,N,2,4,4
95.87,1.77,V,48,0,1,0,6,5,0,N,1,3,2
44.37,1.57,M,51,70,5,5,0,5,0,N,0,1,0
75.58,1.67,V,45,0,0,0,7,0,0,N,2,2,2
52.63,1.71,V,44,120,0,9,0,0,0,S,1,3,3
53.87,1.73,V,30,60,0,5,6,4,0,N,0,1,2
61.61,1.85,V,44,10,0,0,13,4,0,N,2,4,4
98.81,1.76,V,61,0,7,1,0,0,0,N,4,4,4
50.8,1.68,M,77,100,0,0,9,6,0,N,3,4,4
50.2,1.67,M,52,50,0,3,8,8,0,N,1,2,3
83.52,1.7,V,38,0,3,2,0,2,0,N,0,1,1
88.59,1.76,V,55,0,5,1,7,1,2,N,2,2,1
83.96,1.78,V,27,0,0,0,0,0,1,N,0,1,0
55.12,1.75,V,33,30,3,3,17,13,0,N,3,4,4
83.72,1.72,M,18,0,3,0,0,0,0,N,1,2,1
69.99,1.66,M,18,0,0,1,12,6,0,N,2,3,3
90.93,1.78,V,32,0,0,0,14,13,0,N,0,3,2
67.9,1.58,M,30,0,3,4,0,0,0,N,0,2,2
81.21,1.7,M,50,0,0,3,5,4,0,N,2,3,3
54.5,1.74,V,56,50,5,0,0,0,3,N,2,3,3
58.32,1.8,V,38,50,20,2,0,0,0,N,3,4,4
61.61,1.85,V,52,40,12,0,18,12,0,S,1,3,4
71.9,1.58,M,68,0,5,0,7,0,0,N,1,1,2
43.25,1.55,M,23,130,0,0,0,0,1,N,0,1,2
57.03,1.78,V,55,100,0,0,7,0,0,N,1,3,4
100.76,1.68,M,54,0,16,0,2,14,0,N,0,1,0
50.8,1.68,M,41,120,6,0,20,11,0,N,2,3,1
57.67,1.79,V,27,20,3,3,13,7,0,N,1,2,2
84.91,1.79,V,38,0,0,0,0,0,0,N,1,2,2
76.29,1.6,M,42,0,8,1,13,4,0,N,2,3,3
99.27,1.81,V,68,0,0,3,0,10,0,N,0,2,2
50.2,1.67,M,32,80,1,5,21,10,0,N,1,2,3
85.98,1.74,V,31,0,21,3,0,0,0,N,0,1,2
76.78,1.63,M,34,0,0,0,0,0,0,S,3,4,4
79.21,1.78,V,29,0,0,6,6,4,0,N,1,2,3
52.02,1.7,M,45,40,19,6,0,0,0,N,1,2,1
97.08,1.79,V,36,0,13,1,1,0,0,N,1,2,2
94.1,1.78,V,29,0,3,1,9,9,0,N,2,4,3
86.15,1.77,V,44,0,0,7,3,8,0,N,0,2,1
61.61,1.85,V,46,30,0,0,0,0,0,N,1,3,2
74.77,1.64,M,18,0,0,0,0,0,0,N,2,3,2
67.65,1.56,M,44,0,0,0,0,0,0,N,1,4,4
52.02,1.7,V,37,50,0,0,0,4,0,N,2,4,4
83.92,1.71,M,58,0,0,2,11,8,0,N,2,3,3
80.96,1.64,M,51,0,5,3,10,3,0,N,3,3,3
95.38,1.89,V,29,0,0,1,4,3,0,N,0,2,3
90.98,1.73,V,57,0,0,3,1,3,0,N,2,0,0
89.98,1.78,V,44,0,13,6,0,0,0,N,2,4,4
93.68,1.73,M,34,0,2,0,0,5,0,N,2,2,3
87.89,1.75,V,37,0,15,0,20,8,2,N,2,3,3
59.62,1.82,V,53,130,0,0,5,1,2,N,1,1,1
52.63,1.71,V,40,80,3,0,14,9,0,N,0,1,1
95.58,1.8,M,46,0,0,0,0,4,0,N,1,2,3
60.94,1.84,V,36,20,0,3,0,0,0,N,1,2,1
86.26,1.71,V,46,0,0,1,15,13,0,N,1,1,1
87.59,1.75,V,35,0,0,7,0,0,0,N,1,2,2
88.7,1.84,V,55,0,0,1,22,3,0,N,2,3,4
73.35,1.67,M,24,0,19,1,16,2,0,N,2,3,4
47.82,1.63,M,55,110,11,1,8,6,NA,N,1,0,2
52.63,1.71,M,18,120,0,3,7,0,0,N,0,0,0
74.56,1.71,V,36,0,0,3,4,4,1,N,0,2,2
91.25,1.78,V,52,0,6,0,16,9,0,N,1,3,2
52.63,1.71,V,65,130,7,2,3,0,0,N,1,1,1
71.06,1.65,M,18,0,4,2,0,0,0,N,1,2,4
81.75,1.74,V,43,0,0,4,17,10,0,S,1,0,0
51.41,1.69,V,38,80,0,0,0,0,0,N,0,1,1
58.97,1.81,V,18,70,0,0,0,0,0,N,1,2,3
55.76,1.76,V,18,130,0,4,1,0,0,N,3,4,4
50.8,1.68,V,60,110,0,0,7,0,0,N,1,1,2
78.14,1.65,V,32,0,0,0,0,0,0,N,2,3,2
73.22,1.62,M,68,0,0,7,0,0,0,N,1,1,1
86.98,1.72,M,45,0,12,1,17,7,0,N,0,1,0
80.9,1.6,M,56,0,8,0,7,6,0,N,1,0,0
72.8,1.63,M,18,0,6,1,0,0,4,N,2,2,1
46.08,1.6,M,40,10,0,2,0,2,0,N,3,4,3
80.69,1.64,M,42,0,13,0,0,0,0,N,0,1,1
84.56,1.76,V,55,0,5,2,5,0,0,N,1,4,3
75.44,1.72,V,18,0,0,7,0,0,0,N,2,3,4
74.13,1.61,M,23,0,0,0,0,3,0,N,1,4,4
73.33,1.63,M,18,0,16,0,2,0,0,N,2,3,3
58.32,1.8,V,38,50,8,0,2,0,0,N,0,2,3
85.75,1.75,V,57,0,0,0,17,14,4,N,1,2,3
85.26,1.64,V,33,0,19,1,0,0,0,N,1,1,1
46.66,1.61,M,39,80,10,0,15,8,1,N,1,1,2
53.25,1.72,V,63,30,0,0,0,5,0,N,2,3,4
46.66,1.61,M,52,160,0,0,0,0,0,N,2,3,3
54.5,1.74,V,42,30,0,5,7,6,0,S,3,4,4
75.19,1.63,M,60,0,0,2,11,2,0,N,2,3,2
64.63,1.83,V,45,10,21,2,1,3,0,N,1,3,3
88.31,1.71,V,66,0,3,0,1,0,0,S,1,2,0
53.87,1.73,V,20,120,14,0,24,15,0,N,1,2,1
83.86,1.74,V,60,0,0,5,0,0,0,N,1,1,2
47.24,1.62,M,68,40,1,3,0,1,0,N,2,3,4
56.39,1.77,V,69,40,0,0,9,0,0,N,2,4,3
65.84,1.61,M,50,0,0,0,9,2,4,N,1,3,2
55.12,1.75,V,18,20,0,0,9,0,0,N,0,0,0
76.23,1.65,V,53,0,0,4,6,4,0,N,2,3,3
74.89,1.58,M,34,0,0,0,2,5,0,N,1,2,1
90.66,1.65,M,66,0,12,0,0,2,0,N,2,3,3
58.32,1.8,V,63,40,2,2,5,10,0,S,2,3,1
50.2,1.67,M,45,50,7,1,0,0,0,N,2,2,3
73.06,1.59,M,52,0,5,6,0,1,2,N,2,2,2
70.91,1.6,M,63,0,1,4,7,0,0,N,2,4,4
85.86,1.78,V,33,0,0,3,0,0,0,N,1,2,3
73.95,1.68,M,43,0,0,5,0,0,0,N,1,1,3
98.05,1.79,V,36,0,11,1,0,8,0,N,3,4,3
57.03,1.78,V,55,10,3,0,0,0,0,N,3,4,4
72.75,1.66,V,35,0,0,2,0,0,0,N,0,2,1
58.97,1.81,V,62,50,0,0,0,0,0,N,0,1,2
68.03,1.57,M,44,0,0,0,0,0,0,N,0,2,2
93.1,1.84,V,57,0,0,2,0,0,1,N,1,1,0
89.59,1.7,V,36,0,17,0,0,3,0,N,0,2,1
55.12,1.75,M,19,30,0,0,0,3,0,N,2,4,4
52.02,1.7,V,18,250,0,0,2,0,0,N,0,2,3
49.6,1.66,M,36,80,8,2,0,0,0,N,1,2,3
52.63,1.71,V,51,140,3,1,24,13,2,N,1,4,4
50.2,1.67,M,55,140,7,2,0,0,0,S,4,4,4
94.8,1.84,V,45,0,0,0,2,0,0,N,1,3,3
87.57,1.72,V,18,0,5,4,16,11,0,N,0,1,0
83.98,1.61,M,76,0,2,0,0,0,0,N,2,3,3
51.41,1.69,V,38,100,0,0,1,7,0,N,0,0,0
55.12,1.75,M,51,140,0,4,17,2,0,N,3,4,3
75.39,1.58,M,66,0,10,1,0,3,0,N,0,2,1
52.02,1.7,V,45,60,0,3,0,8,0,N,1,4,3
93.11,1.69,M,47,0,7,2,0,4,0,N,1,0,0
46.66,1.61,M,48,110,12,0,13,3,0,N,0,1,1
45.51,1.59,M,31,40,0,0,16,9,7,N,3,4,3
85.68,1.71,V,18,0,0,0,17,14,0,N,1,2,2
72.08,1.64,M,50,0,0,4,0,0,0,N,1,2,2
74.92,1.63,M,37,0,0,5,1,6,0,N,1,2,2
71.06,1.65,M,18,0,0,1,10,7,3,N,1,3,2
40.5,1.5,M,41,90,2,0,18,9,1,N,1,2,3
53.25,1.72,V,37,20,0,1,0,1,0,N,1,1,2
89.49,1.73,V,29,0,7,0,1,2,0,N,2,3,1
80.64,1.6,M,58,0,0,0,8,12,0,N,0,0,1
76.97,1.67,M,41,0,5,1,0,0,0,N,0,1,1
58.32,1.8,V,53,90,15,0,7,12,1,S,1,2,3
78.54,1.61,M,41,0,8,1,0,0,2,N,3,4,4
90.82,1.72,V,51,0,8,0,0,0,0,N,1,1,3
64.04,1.62,M,51,0,0,2,0,0,5,N,1,2,3
79.59,1.68,M,41,0,0,0,13,2,0,N,2,4,4
49,1.65,M,18,10,2,0,11,0,0,N,2,3,3
65.09,1.64,M,19,0,0,0,4,2,0,S,0,3,4
66.96,1.66,M,46,0,0,5,1,0,3,N,0,1,1
86.73,1.76,V,42,0,0,4,0,5,0,N,0,2,4
53.87,1.73,V,61,20,20,10,0,10,0,N,2,3,1
85.38,1.74,M,27,0,0,0,0,0,0,N,0,2,3
93.05,1.77,V,49,0,0,4,14,11,0,N,2,4,3
82.94,1.7,V,42,0,3,3,0,1,0,N,2,3,3
55.12,1.75,V,58,100,22,0,0,4,3,N,3,3,3
48.41,1.64,M,40,80,3,6,0,1,0,N,1,1,2
90.76,1.82,V,65,0,0,6,5,2,0,S,1,1,1
72.57,1.53,M,42,0,8,0,19,10,0,N,2,4,4
72.35,1.64,M,53,0,0,2,12,0,0,N,1,2,2
75.42,1.73,V,36,0,4,3,4,0,0,N,1,3,4
74.55,1.72,V,37,0,3,0,10,4,9,N,0,1,1
58.17,1.57,M,23,0,0,3,12,2,0,N,0,2,2
57.98,1.72,M,55,10,21,3,6,5,0,S,1,3,3
86.07,1.64,M,47,0,15,0,0,1,0,N,2,2,2
84.78,1.67,M,18,0,0,0,14,13,0,S,2,2,3
91.79,1.77,V,32,0,0,1,0,5,0,N,2,3,3
94.44,1.83,V,33,0,16,6,5,0,0,S,3,4,4
87.69,1.73,V,65,0,6,0,2,2,4,S,0,0,0
94.07,1.82,V,50,0,0,5,0,6,0,N,0,2,2
83.72,1.72,V,41,0,0,1,7,0,0,N,2,2,0
47.24,1.62,M,21,60,0,1,13,15,0,N,2,3,4
73.78,1.65,M,37,0,0,5,10,1,0,N,1,1,2
57.03,1.78,V,47,80,0,7,0,0,2,N,1,3,1
101.65,1.85,V,39,0,0,0,6,5,0,N,1,1,0
52.63,1.71,V,41,10,0,4,4,1,0,N,1,1,1
78.74,1.68,M,23,0,3,1,0,0,3,N,1,1,0
73.86,1.63,M,18,0,0,2,0,6,5,N,0,1,0
94.28,1.73,V,55,0,10,2,14,11,0,N,2,4,4
74.77,1.64,M,34,0,0,1,4,4,0,N,0,1,0
86.25,1.69,M,47,0,13,5,0,1,0,N,1,1,0
73.22,1.62,M,33,0,8,4,2,4,0,N,2,3,3
79.61,1.64,M,38,0,7,0,0,3,0,N,2,3,3
91.69,1.76,V,42,0,10,0,21,13,0,N,2,3,3
48.41,1.64,M,27,20,0,7,0,6,0,N,1,3,4
73.62,1.61,M,49,0,0,2,4,7,2,N,0,1,1
52.63,1.71,M,35,30,0,6,2,4,0,S,3,4,4
73.07,1.72,V,27,0,0,5,9,1,0,N,1,2,2
72.32,1.61,M,24,0,0,6,3,4,0,N,1,2,1
56.39,1.77,V,20,90,0,0,11,1,0,N,1,0,0
51.41,1.69,V,32,60,0,2,0,1,0,N,1,3,3
87.39,1.65,M,27,0,1,4,13,17,0,N,1,0,0
46.66,1.61,M,29,60,0,2,9,0,0,N,3,4,4
57.31,1.76,V,57,10,5,2,0,0,0,N,1,3,3
49.6,1.66,M,50,50,2,0,0,9,0,N,1,1,1
108.15,1.85,V,67,0,14,0,0,2,0,N,1,4,4
81.01,1.66,M,28,0,0,0,15,7,0,N,2,2,2
49,1.65,V,34,50,0,0,15,3,1,N,3,4,4
84.94,1.65,M,45,0,0,2,0,6,0,N,3,4,4
91.25,1.78,V,38,0,6,3,4,3,0,N,0,1,2
50.8,1.68,M,40,60,1,4,11,8,0,N,1,2,2
54.5,1.74,V,19,80,0,5,0,0,0,N,2,2,2
82.01,1.73,V,33,0,0,0,2,5,0,N,0,0,0
59.62,1.82,V,27,80,0,0,17,7,0,N,1,2,2
103.79,1.86,V,42,0,0,0,8,10,0,N,3,4,4
58.97,1.81,V,20,40,11,0,15,1,0,N,0,2,2
52.02,1.7,M,56,50,0,0,3,0,9,N,2,1,0
73.66,1.68,M,51,0,0,2,13,2,0,N,3,4,4
90.03,1.68,M,50,0,8,1,7,6,0,N,1,0,0
73.49,1.56,M,59,0,6,0,5,0,0,N,2,4,4
96.37,1.73,V,53,0,7,0,7,9,0,N,3,4,4
49.6,1.66,M,18,30,1,2,23,8,0,N,1,4,4
83.56,1.74,V,34,0,1,3,25,18,0,N,1,3,4
81.36,1.72,V,51,0,9,4,0,0,0,N,1,2,1
84.4,1.73,V,45,0,7,0,6,3,0,N,1,2,1
87.39,1.73,V,39,0,0,0,8,7,0,N,2,3,4
81.21,1.7,V,24,0,3,5,6,5,0,N,1,2,1
68.23,1.62,M,48,0,0,6,0,0,0,N,1,4,4
75.58,1.64,M,46,0,0,4,11,9,0,N,1,1,2
82.17,1.71,V,40,0,0,4,0,0,2,N,2,1,1
86.89,1.74,V,28,0,0,2,0,3,0,N,1,1,1
52.63,1.71,V,44,10,17,0,8,0,2,N,1,2,2
87.09,1.77,V,48,0,12,0,0,0,0,N,0,2,3
78.99,1.72,V,29,0,4,0,0,1,0,N,0,3,3
51.41,1.69,M,43,150,5,1,0,1,0,S,0,2,1
72.84,1.61,V,27,0,1,0,12,12,0,N,2,3,3
73.02,1.66,M,22,0,6,0,13,3,0,N,1,2,3
89.4,1.69,M,48,0,5,0,0,0,0,N,3,4,3
59.17,1.72,V,50,10,2,4,3,4,0,N,1,2,2
90.09,1.73,V,44,0,12,5,17,15,0,N,0,1,2
51.41,1.69,M,48,70,4,0,0,2,0,N,0,1,3
86.08,1.62,M,29,0,16,0,0,1,0,N,2,1,1
49,1.65,M,18,130,0,0,30,16,0,N,1,0,0
75.08,1.68,M,54,0,0,4,0,0,0,N,1,2,4
86.54,1.69,M,38,0,14,5,0,0,0,N,3,4,3
46.66,1.61,M,23,60,1,1,30,12,0,N,0,1,1
77.25,1.67,M,34,0,5,1,9,4,0,N,2,3,4
85.34,1.67,M,40,0,0,0,5,3,0,N,1,2,3
84.72,1.64,M,67,0,11,0,0,0,5,N,1,1,2
50.2,1.67,M,32,20,7,1,0,0,0,N,3,4,3
92.93,1.76,V,18,0,2,2,5,7,0,N,1,0,0
91.12,1.72,V,71,0,7,0,0,0,6,N,2,4,2
86.59,1.74,V,46,0,0,2,3,0,0,N,0,1,0
93.71,1.75,M,42,0,21,4,0,0,0,S,0,1,0
83.31,1.65,M,18,0,5,4,0,6,0,N,2,3,1
73.16,1.64,M,31,0,0,6,0,4,2,N,1,1,1
83.3,1.75,V,40,0,4,0,24,16,6,N,1,1,1
85.82,1.63,M,50,0,0,0,5,12,0,N,1,2,1
75.78,1.66,M,58,0,0,1,18,6,0,N,1,3,3
53.25,1.72,V,23,60,0,0,3,9,0,N,3,3,3
83.27,1.8,V,38,0,0,2,0,0,0,N,0,0,3
48.41,1.64,M,44,100,17,2,0,2,0,N,2,4,4
78.81,1.66,M,18,0,12,2,0,10,5,N,0,1,1
75.72,1.7,V,35,0,0,3,0,0,0,N,2,4,4
103.36,1.8,V,60,0,26,0,13,6,0,N,0,2,3
87.41,1.77,V,37,0,1,4,0,1,0,N,1,2,1
58.32,1.8,V,47,170,13,0,0,0,0,N,2,2,2
100.53,1.69,M,55,0,10,0,18,21,0,N,2,1,0
57.67,1.79,V,65,100,0,0,0,4,10,N,2,2,3
85.5,1.72,V,61,0,0,5,0,0,1,N,2,2,0
55.76,1.76,M,42,40,0,0,14,9,2,N,2,3,2
74.85,1.7,V,43,0,6,2,6,0,5,N,1,2,2
53.87,1.73,M,29,40,2,7,0,0,0,N,3,4,4
91.25,1.78,V,35,0,2,0,10,5,0,N,0,2,1
45.51,1.59,M,36,20,4,0,0,2,2,N,1,2,3
81.36,1.72,M,60,0,0,0,2,0,0,N,1,2,2
78.41,1.74,V,18,0,0,0,11,5,0,N,2,3,4
75.92,1.68,M,32,0,0,2,0,1,0,N,1,2,2
45.51,1.59,M,34,110,14,1,19,3,3,N,0,0,1
77.62,1.68,M,42,0,11,0,9,3,0,N,2,2,2
81.97,1.69,V,38,0,7,5,0,7,0,N,0,1,1
78.18,1.68,V,18,0,4,2,6,5,0,N,2,3,3
50.2,1.67,M,64,110,0,0,0,2,5,N,0,0,0
96.88,1.74,V,42,0,18,0,0,0,0,N,1,4,4
89.91,1.77,M,18,0,2,1,0,0,0,N,2,2,2
71.8,1.59,M,62,0,0,6,0,3,0,N,2,3,4
63.41,1.58,M,53,0,2,2,17,6,0,N,0,2,2
78.41,1.74,V,57,0,2,0,16,2,0,N,1,3,3
79.52,1.62,M,25,0,0,0,6,7,0,N,3,4,4
90.82,1.72,V,78,0,0,0,10,4,0,N,2,1,1
96.12,1.79,V,31,0,9,0,5,5,0,N,1,2,1
85.06,1.67,M,51,0,0,1,4,3,0,N,0,1,1
81.88,1.62,M,59,0,4,2,4,10,0,N,2,3,2
81.95,1.65,M,30,0,14,2,3,2,0,N,2,3,3
53.25,1.72,V,18,120,0,2,0,0,0,N,1,0,0
79.07,1.64,M,32,0,8,0,8,8,0,N,1,1,0
87.39,1.62,M,50,0,35,0,8,6,0,N,2,3,4
82.89,1.81,V,66,0,0,0,20,9,0,N,1,1,4
75.44,1.55,M,58,0,0,0,8,8,0,N,2,3,3
63.62,1.88,V,38,40,2,0,12,0,4,N,1,3,3
71.47,1.63,M,20,0,0,0,23,12,0,N,0,1,1
66.4,1.62,M,26,0,5,0,0,0,0,N,1,2,3
71.81,1.64,M,30,0,0,2,0,0,0,N,0,2,4
75.14,1.7,V,20,0,3,2,20,0,0,N,2,0,0
48.41,1.64,M,23,140,5,0,7,2,0,N,0,0,0
83.14,1.82,V,51,0,0,0,22,8,0,N,0,1,2
89.05,1.72,V,59,0,0,0,0,0,0,N,2,2,0
84.87,1.66,M,69,0,8,0,0,0,0,N,2,4,4
92.83,1.78,V,50,0,0,1,10,14,0,N,0,1,2
78.95,1.71,V,38,0,0,4,5,2,0,N,1,3,2
76.77,1.65,M,42,0,0,0,0,0,0,N,0,1,1
80.85,1.76,V,32,0,0,0,28,20,NA,N,1,0,1
85.21,1.65,V,73,0,4,3,5,12,0,N,2,3,2
56.39,1.77,V,44,120,0,1,13,5,2,N,1,2,2
54.5,1.74,V,30,30,2,1,0,8,0,N,1,2,2
81.44,1.74,V,18,0,1,3,8,9,4,N,0,1,1
78.37,1.59,M,30,0,11,0,16,9,0,S,3,3,3
77.45,1.7,V,31,0,2,0,19,5,0,N,2,1,0
86.18,1.67,M,59,0,6,3,6,7,0,N,1,2,3
56.39,1.77,V,47,40,1,3,8,10,0,N,1,2,2
92.4,1.71,M,45,0,0,0,0,0,0,N,3,4,2
54.5,1.74,V,18,120,0,0,0,0,0,N,0,1,2
73.78,1.65,M,19,0,11,0,4,0,0,N,2,4,4
89.77,1.71,V,32,0,5,0,5,4,0,N,2,3,2
89.56,1.66,M,59,0,20,0,3,0,0,N,4,4,4
47.82,1.63,M,47,100,0,0,7,3,1,N,0,0,0
54.5,1.74,V,53,20,0,0,0,0,0,N,2,1,1
47.82,1.63,M,50,150,8,1,0,4,3,N,1,2,2
99.65,1.79,V,66,0,18,3,0,0,2,N,2,4,2
79.32,1.75,M,33,0,0,1,24,6,0,N,3,4,4
85.49,1.65,M,37,0,0,0,7,10,0,N,2,4,2
53.25,1.72,M,41,20,0,0,0,0,1,N,0,0,3
81.41,1.73,V,18,0,5,2,0,0,0,N,0,0,2
89.98,1.78,V,45,0,0,1,17,14,0,N,1,3,4
104.51,1.81,V,53,0,0,0,2,4,0,N,3,4,4
50.8,1.68,V,42,40,0,0,4,0,0,N,1,1,1
86.51,1.79,V,65,0,0,3,0,0,0,N,1,3,3
52.02,1.7,M,30,30,0,3,8,0,0,N,0,1,0
50.2,1.67,M,54,100,5,1,0,9,6,N,2,3,2
70.27,1.66,M,40,0,0,9,0,2,0,N,0,1,0
70.86,1.62,M,18,0,0,3,22,9,0,N,1,1,0
90.1,1.64,M,37,0,0,1,2,4,0,N,3,4,1
52.02,1.7,V,18,60,12,3,5,3,0,N,0,0,2
49,1.65,M,50,60,0,0,14,10,0,N,1,1,2
63.16,1.58,M,29,0,2,0,6,0,0,N,1,2,3
71.69,1.69,V,20,0,0,5,5,8,3,N,1,2,2
52.02,1.7,M,26,20,0,0,0,5,0,N,1,3,2
53.87,1.73,V,38,150,12,4,0,0,3,N,1,1,1
86.49,1.73,V,52,0,0,2,0,8,0,N,1,4,4
89.83,1.66,M,57,0,13,0,6,7,0,N,2,3,4
83.92,1.71,M,41,0,0,1,11,6,0,N,1,0,0
82.17,1.71,V,38,0,0,4,2,3,1,N,2,3,1
56.39,1.77,V,48,60,0,0,17,17,0,N,2,3,4
73.24,1.65,M,28,0,0,0,0,1,4,N,3,4,4
70.07,1.62,M,29,0,0,1,5,2,2,N,0,2,1
93.57,1.71,M,67,0,0,0,13,10,0,S,2,1,0
87.27,1.72,V,56,0,0,0,0,1,0,N,0,1,1
50.2,1.67,M,41,40,0,0,1,0,0,N,2,3,3
83.26,1.74,V,60,0,0,6,18,8,3,N,0,0,0
50.2,1.67,M,51,20,4,0,0,0,0,N,2,3,3
74.13,1.63,M,72,0,0,2,7,3,0,S,0,2,2
75.3,1.79,V,34,0,2,0,10,0,0,N,1,3,4
92.18,1.75,V,40,0,0,2,10,9,0,N,1,0,0
76.49,1.68,M,23,0,0,0,1,0,0,S,2,2,1
72.43,1.73,V,18,0,2,0,12,0,0,N,0,1,1
99.94,1.85,V,42,0,8,4,0,0,0,N,1,1,1
75.85,1.64,V,33,0,0,4,0,0,0,N,1,2,1
78.81,1.66,M,51,0,13,3,0,0,0,N,0,2,3
53.87,1.73,V,52,30,4,1,8,10,0,N,1,1,1
76.52,1.63,M,69,0,2,0,1,0,0,N,1,3,2
53.87,1.73,V,30,70,1,7,9,0,0,N,0,1,0
97.57,1.76,V,40,0,15,0,21,17,0,N,1,3,4
55.76,1.76,V,36,10,0,4,0,0,0,N,3,3,1
106.78,1.85,V,51,0,9,0,0,0,0,N,1,2,2
46.08,1.6,M,18,10,3,0,0,1,0,N,1,3,3
78.34,1.6,M,22,0,3,3,0,7,0,N,1,2,1
57.03,1.78,V,60,20,0,6,0,0,0,N,2,3,3
81.66,1.59,M,61,0,0,0,1,7,0,N,2,4,4
92.62,1.76,V,49,0,0,0,0,0,0,N,3,4,4
52.02,1.7,V,34,40,0,2,0,0,0,N,2,3,3
90.82,1.69,M,18,0,15,0,10,9,0,N,2,2,3
55.12,1.75,M,38,30,0,2,6,3,0,N,2,1,1
53.87,1.73,V,46,40,0,0,4,0,0,N,1,1,1
95.72,1.76,V,54,0,9,1,0,2,0,N,3,4,3
